"feature_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Montipora_capitata_HIv3___TS.g20713.t1",3681.97348786714,-3.39861045091421,0.262234942580673,-12.9601738710648,2.05780570532228e-38,1.53074349818475e-36
"Montipora_capitata_HIv3___RNAseq.g15791.t1",3358.71006815399,-1.58653715946815,0.122463748781371,-12.9551575487088,2.19684601785024e-38,1.63029921187241e-36
"Montipora_capitata_HIv3___RNAseq.g46804.t1",4741.32788633187,-1.92658191254555,0.14872218410012,-12.9542335879668,2.22345619616002e-38,1.64614604480244e-36
"Montipora_capitata_HIv3___TS.g43639.t1",2189.05414940015,-2.3882384598343,0.184541974222002,-12.9414376859395,2.62667524088963e-38,1.94008463488067e-36
"Montipora_capitata_HIv3___TS.g42170.t2",538.212522834254,3.4598319754801,0.267562440569573,12.9309329370557,3.01142345114617e-38,2.21902936987164e-36
"Montipora_capitata_HIv3___RNAseq.g22996.t1",8391.70763517985,-2.07460407306828,0.160484913968098,-12.9270971443502,3.16546235589101e-38,2.32706067134833e-36
"Montipora_capitata_HIv3___RNAseq.g12700.t1",504.980019032602,-2.81619504855437,0.217888454067709,-12.9249393255103,3.25553338869014e-38,2.38767070570513e-36
"Montipora_capitata_HIv3___RNAseq.g35132.t1",17710.4664867842,-2.65615936587779,0.205546635406096,-12.9224171469897,3.3640474356071e-38,2.46149237245111e-36
"Montipora_capitata_HIv3___TS.g1588.t3",5611.65672664221,-1.76938276446384,0.137119220660196,-12.9039733156642,4.27474859510796e-38,3.12056647442881e-36
"Montipora_capitata_HIv3___RNAseq.g30143.t1",2348.86702519188,-3.90733061728893,0.302956815245558,-12.8973187618239,4.66031548598645e-38,3.39411860638692e-36
"Montipora_capitata_HIv3___TS.g33593.t1c",2366.91352846729,-4.16741963771838,0.323299167557648,-12.8902887972184,5.10522732865661e-38,3.70952214040694e-36
"Montipora_capitata_HIv3___RNAseq.g19767.t1b",669.804285912666,-2.73356610632578,0.212111531970875,-12.8873997605238,5.30008498135055e-38,3.84219355002211e-36
"Montipora_capitata_HIv3___RNAseq.g43337.t1",26615.5747564014,-2.03825270434273,0.158198760401791,-12.8841256351567,5.52986594330711e-38,3.99951066389258e-36
"Montipora_capitata_HIv3___RNAseq.g9399.t1",1077.80882932901,-1.9439543227132,0.150915959734413,-12.8810387326445,5.75556758979289e-38,4.15315922141806e-36
"Montipora_capitata_HIv3___RNAseq.22023_t",2800.9861313446,-2.06390774905062,0.160406742059703,-12.8667144694108,6.92872686330608e-38,4.98820549834843e-36
"Montipora_capitata_HIv3___RNAseq.g23423.t1",2010.56452463782,-2.05870512162042,0.160668794126282,-12.8133476871826,1.38047751275452e-37,9.9156913456269e-36
