"feature_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Montipora_capitata_HIv3___TS.g36120.t1",169.821885610235,-2.10431337412527,0.396994827245557,-5.30060653113666,1.15418594090038e-07,9.88370584467812e-07
"Montipora_capitata_HIv3___RNAseq.g18870.t1",1985.56403666132,-2.03579589811536,0.384133596273263,-5.29970801269657,1.15988022912367e-07,9.92969052975171e-07
"Montipora_capitata_HIv3___RNAseq.g14940.t1",94519.0048959391,-1.52387327513479,0.287543301605543,-5.29963058303222,1.16037220364993e-07,9.93112514468519e-07
"Montipora_capitata_HIv3___TS.g26030.t1",296.759214812933,2.60531353758474,0.491630690850851,5.29933054642256,1.16228049162572e-07,9.94467718575454e-07
"Montipora_capitata_HIv3___RNAseq.g491.t1",670.502983699169,-1.26618422026325,0.238941558229655,-5.29913770398313,1.1635086077438e-07,9.95240360923961e-07
"Montipora_capitata_HIv3___RNAseq.g28459.t1",304.012409411478,-3.75126545027811,0.707954784196575,-5.29873592779692,1.16607135209095e-07,9.96952477968616e-07
"Montipora_capitata_HIv3___TS.g18472.t1",2030.13943437092,-1.74277721068237,0.328905210196893,-5.29872180996794,1.16616150245169e-07,9.96952477968616e-07
"Montipora_capitata_HIv3___RNAseq.g11914.t2",260.070947024379,-2.19303525279189,0.413944683578586,-5.29789447670378,1.17145628967634e-07,1.0011994096078e-06
"Montipora_capitata_HIv3___RNAseq.g44829.t1a",55.940576991881,3.08562793941047,0.58257933350888,5.29649399134314,1.18047221050951e-07,1.00862339527039e-06
"Montipora_capitata_HIv3___TS.g29049.t1",1421.14632255151,1.86839229233132,0.352809589385346,5.29575257743525,1.18527236338572e-07,1.0124421912023e-06
"Montipora_capitata_HIv3___TS.g7818.t1",236.304771349086,2.98490224743087,0.563722103675318,5.29498883930593,1.1902367967986e-07,1.0163991435758e-06
"Montipora_capitata_HIv3___RNAseq.g33934.t1",706.06253418584,1.52764245402192,0.288516089074713,5.29482587581564,1.19129868991749e-07,1.01702225580407e-06
"Montipora_capitata_HIv3___RNAseq.g29368.t1",2749.30448127217,-2.20979826996171,0.417378070256438,-5.29447622536566,1.19358015593026e-07,1.01868589053942e-06
"Montipora_capitata_HIv3___RNAseq.g30715.t1",1224.98161803559,-1.9767214894031,0.373360422113115,-5.29440554576035,1.1940418531103e-07,1.01879591112371e-06
"Montipora_capitata_HIv3___TS.g33369.t1",2308.21157008913,-1.4324952363478,0.270605865906429,-5.29365921743594,1.19892761791165e-07,1.02267957912364e-06
"Montipora_capitata_HIv3___RNAseq.g44639.t1",2565.09580660641,-1.56404843672403,0.295486086161328,-5.29313734207471,1.20235550972204e-07,1.02531787115962e-06
"Montipora_capitata_HIv3___RNAseq.g22873.t1",6030.45418886923,2.54046676381388,0.47996371122639,5.29303925357721,1.20300085310496e-07,1.02558251509204e-06
"Montipora_capitata_HIv3___RNAseq.g33052.t1",32.3093382241589,9.63896271167648,1.82122369097264,5.29257485472789,1.20606077618344e-07,1.02790491653897e-06
