Orthogroup,GeneID,DRR318288,DRR318289,DRR318291,DRR318293,DRR318294,DRR318295,DRR318297,DRR318298,DRR318299
OG0007009,aten_0.1.m1.25046,5.859344418479297,5.747834500662589,5.820206058621311,5.158198413593412,5.238732270538438,4.954170884298953,5.3224922566649955,5.466609260274228,5.349654809671787
OG0007010,aten_0.1.m1.30503,8.714054066139374,8.85217552348379,8.899110619055799,8.612804327171693,8.613733743840914,8.581064742266726,8.430970397084536,8.380696472020302,8.369366167024378
OG0007011,aten_0.1.m1.14950,5.705570687527164,5.651884583542307,5.542466778486029,5.825580959691263,5.833033169041385,6.013254543745306,4.459521415395103,4.7376539168534455,4.557012590974893
OG0007012,aten_0.1.m1.7286,4.0678421816642,4.245582299824227,4.512211273716528,2.4247398186076836,2.5328039808654492,2.8439323600703847,4.515650885892327,4.137607366841636,3.8642470148434183
OG0007013,aten_0.1.m1.6443,7.151178894632695,7.165400677388086,6.858794729827699,7.144856170719675,6.996911037884104,7.126324753688332,5.456311299535794,6.116985409450777,5.991463290454144
OG0007014,aten_0.1.m1.21601,7.734215147777958,7.713097415544657,7.484461277608644,7.577621592489897,7.3982295092786705,7.219734727928919,7.085421112933255,7.509772000413446,7.4387716670788
OG0007015,aten_0.1.m1.11474,1.9688916611754457,2.049583913741319,2.0178948135893493,2.0849530486911174,1.9495085405460295,2.613069668103731,2.2073551055373204,2.357216996869168,1.42926226308465
OG0007016,aten_0.1.m1.9837,5.332383885932299,5.217217871715612,5.389417406384333,3.4709136600713806,3.366545198715731,3.588494172585905,5.264277154413985,5.508118662526648,5.431173369579902
OG0007018,aten_0.1.m1.30950,5.287743250574499,5.686229778310573,4.955990034772228,5.104845549533614,5.564718987775157,5.015157254877213,3.696370595884196,3.810050733666896,3.955282797030853
OG0007019,aten_0.1.m1.36855,5.112763897056197,4.772269155755738,4.960776070871921,5.365540304436609,5.356544721529862,5.333432812085321,2.099371216370681,2.482229292751283,2.235738892765704
OG0007020,aten_0.1.m1.7689,8.719385455887007,8.791564063369021,8.847335892417538,8.516454107571926,8.673770445332272,8.60711418334283,8.794142535317551,8.562953049497326,8.702089121223773
OG0007021,aten_0.1.m1.21501,5.177097938908316,5.07491963030168,5.396489680226924,6.475836058504965,6.606846431743854,5.168104885430959,3.4061118120961424,3.640349941346048,3.498163205749365
OG0007022,aten_0.1.m1.10042,5.1853796211484315,5.093053470058102,5.366012839862052,4.2286771671227905,4.627402153300316,4.230939007229659,5.548691929502891,5.990474036841485,5.4679948183670755
OG0007023,aten_0.1.m1.1628,3.491396356532176,3.359241634612685,3.6716507521670128,4.853945643338459,4.757500702817088,4.865327503464258,2.1599763092585627,1.7840806160794098,1.8738430842981555
OG0007024,aten_0.1.m1.18990,6.869527067391069,7.047429695812603,7.103648031111612,5.847534379045394,5.911163511009796,5.911354280626989,6.735693060032256,6.536846750211274,6.6895828843081295
OG0007025,aten_0.1.m1.24385,5.38161358889172,5.257474577786239,5.404484058879665,4.9859080996665,5.162461007724202,5.338047568675323,5.831042883459552,5.672505375602875,5.854814978159698
OG0007026,aten_0.1.m1.32159,5.171244766888243,3.6086104846633553,3.7051904471275656,4.622973559143289,5.0555290999783,4.407212958740663,4.096382318540042,3.678656384526677,4.90233562266163
OG0007027,aten_0.1.m1.21112,5.8422696168648365,6.528765160934518,5.778717801191163,5.631955557083903,6.053772788017434,5.72524770525892,6.202444139380725,5.655185502457079,6.7844364868453235
OG0007028,aten_0.1.m1.15041,5.991385703001165,6.309252437444469,6.27273209802706,4.259947146730921,4.472438296659805,4.975185014495607,4.8810647515542875,4.796210373039266,4.756721071674695
OG0007029,aten_0.1.m1.26434,6.762782659790283,6.815788004209894,7.037685978158574,6.62212645100718,6.4907832230312055,6.699863334303592,6.322848491345851,6.2518975261854575,6.066626716851869
OG0007030,aten_0.1.m1.7227,3.5525768498491774,3.884549401176818,3.9889297474944,3.520913172375162,3.4125527194995056,3.566865516295421,3.4832910719645915,3.1691968196161477,3.5826641821909013
OG0007031,aten_0.1.m1.435,4.610936185637035,4.540156814469012,4.606894401632713,3.549535947467973,3.646497468272418,3.680891567947363,3.385474934021236,3.598991718306856,3.5040654796393227
OG0007032,aten_0.1.m1.8105,7.871263948372354,7.761776637196099,7.786772189280357,7.538119654235422,7.643066189771335,7.600046591236683,7.828343013285033,7.680054735656942,7.817766712595591
OG0007034,aten_0.1.m1.764,6.302360256180189,6.333139856220121,6.03800287111841,5.939097411957834,6.047515593598807,6.136916459993563,5.7475858602653975,5.927483675121054,6.078099228723252
OG0007035,aten_0.1.m1.37008,5.260987677393814,5.9400361396820545,6.007800187468976,5.4861704859070155,5.766587588344584,5.713968574989718,5.393503105052821,5.122353154226651,5.381162481849021
OG0007036,aten_0.1.m1.21359,7.625726302866484,7.615169607210868,7.725803517085689,7.283115394298534,7.366359911649205,7.428224649243885,7.80659114856959,7.740856714172482,7.78522412648948
OG0007037,aten_0.1.m1.3384,5.598043211918772,5.577882614718229,5.511913006601869,5.242432673253508,5.417035784487172,5.208908058886892,5.119519772049446,5.173253995003604,5.105138974641077
OG0007038,aten_0.1.m1.5038,6.644019168352328,6.596724726092832,6.47822185948901,6.4205172431839115,6.104333229721446,6.37299361608138,6.107024575377147,6.439713961882338,5.865325662728715
OG0007039,aten_0.1.m1.20653,0,0,0,0,0,0,0,0,0
OG0007040,aten_0.1.m1.14805,7.0426404653541015,7.070425504011561,6.6347125328785985,5.974434930230524,5.800073810216826,5.15856072952772,7.497086945803264,7.403043509990666,7.479142599187865
OG0007041,aten_0.1.m1.11969,5.549598817649771,5.78552065828503,5.924737723502043,5.082785530808531,5.260654031287889,4.8851773271908305,5.051219193543612,4.539591489441804,4.492394899506232
OG0007042,aten_0.1.m1.9154,8.446213316094179,8.901080736862676,7.801234541989875,8.445798353807348,8.181455831541864,8.51923649515274,5.2408960568073075,6.648542578292698,7.667015552632224
OG0007043,aten_0.1.m1.26188,2.8732266779743405,2.9620224904717887,2.1676596148362486,3.396879383534256,3.783769923383487,3.237714678226334,4.886942393906073,5.0840588757894505,4.766327716170329
OG0007044,aten_0.1.m1.3306,3.45026128351318,3.063820362463565,3.2160945643665024,2.7886114342947215,2.943343670706433,3.233475664833048,3.8094310738620263,3.460519009526298,3.651477836761945
OG0007045,aten_0.1.m1.22433,5.631843756680471,5.2391187251919895,5.858329182542604,5.122296730153805,4.687124280130242,4.921074534687051,6.505234553822511,6.018667543433038,5.969010528574086
OG0007046,aten_0.1.m1.1856,4.275717463802055,4.639807920300817,4.184677005646814,3.7906799389020023,3.769132705869516,3.853872125738784,4.473090844076313,4.747274035059063,4.531081551024986
OG0007047,aten_0.1.m1.10527,3.771256111691673,4.182225310788698,3.536951247358751,3.3492642390010134,3.536431819075488,4.017310151279732,2.477629693048133,2.4096315949960396,2.533725900186407
OG0007048,aten_0.1.m1.11596,3.4753015067576483,3.3789004978280186,3.567927077534275,4.1122533549359535,5.108033213606988,5.3447828360314995,3.7926826771311033,3.7477397216478554,3.184841904498759
OG0007049,aten_0.1.m1.30199,6.681600424316608,6.770705098080242,6.758625083496437,5.9009980824800445,5.9209896234012085,5.725905687093335,6.518887889713265,6.704039876981902,6.703633782363494
OG0007050,aten_0.1.m1.24841,5.124414265851817,4.952726915454757,4.714462709344823,4.489549000213952,4.413205308811306,4.3022910828663665,4.257346039097684,4.762128574413116,4.149012727093095
OG0007051,aten_0.1.m1.1439,6.999603625671445,6.90155019419121,7.314159526268629,7.0222856287374755,6.843254751015783,6.891045394067549,7.757537484139183,7.813289209836656,7.906400471439855
OG0007052,aten_0.1.m1.5147,5.160201473721156,5.313516762900457,5.509169312474047,4.1757828297591315,4.786661634923586,4.426538920679926,4.241136855294147,4.5464138703305395,4.245317451639211
OG0007053,aten_0.1.m1.1075,5.6950615936088225,5.547461260478397,5.549648014664708,5.106219566968296,4.634627068416874,4.737477941461828,3.3886633951347767,3.6926019157438583,3.3840663598450513
OG0007054,aten_0.1.m1.27260,7.054942784764086,7.019749284719453,7.158090684986298,6.188123406331905,6.20949583925077,6.249754466305331,4.648098379759301,5.052576322722079,4.482094985973723
OG0007055,aten_0.1.m1.3488,3.733205544298621,3.823495301289462,3.892442728865809,2.6454282643669624,2.7661014465348015,3.031284603222637,3.45456041627495,3.5947540992429436,3.691803892798755
OG0007056,aten_0.1.m1.14176,4.29079872960775,4.3914541926417705,4.487060010787965,4.155435500143625,4.138022134023539,4.156895871070699,4.1095713478986085,4.405711561128975,3.8981521191253146
OG0007057,aten_0.1.m1.6714,5.619433254650721,5.448512551596043,5.36524035339701,5.051211405830209,5.175613651789387,5.091503063581764,5.137367243869537,5.201141577522016,5.080830413884938
OG0007058,aten_0.1.m1.32383,8.723724683096474,8.330906936354015,8.195107400419753,8.477130841157978,9.199268418484127,8.853799236262121,8.155905840942264,7.798123054804281,7.670145285389095
OG0007059,aten_0.1.m1.20168,4.821272109312117,5.199583042088604,4.600823057029147,4.992750601010669,5.26323237902367,5.045001652963376,3.4051723431918854,3.133955067835373,4.660753287465456
OG0007060,aten_0.1.m1.452,3.9109414627473216,4.096370962950863,4.072085903732791,6.867087002867274,7.155522302606827,7.278844754462086,4.251840367618863,4.603619429977813,4.783312439395911
OG0007061,aten_0.1.m1.13419,6.110679434635382,6.200603039044119,6.193885314710494,6.048060373868892,6.167514695457374,6.241282595956713,6.274222935378746,6.155806073692713,6.146862652582632
OG0007062,aten_0.1.m1.16711,5.456423629170896,5.016802507758563,5.319783942045186,4.475233933328294,4.719125132172449,4.980403195382669,4.795227410889978,5.379941962946995,4.4183352056257945
OG0007063,aten_0.1.m1.4316,2.6324839174063253,2.8043648019009084,3.1017531914082137,2.2044043206583135,1.7908274336700731,2.7019125574696785,3.0187279497564083,3.5604165937060084,3.0270220257719527
OG0007064,aten_0.1.m1.17048,4.437692736490871,4.559433747964212,3.8653701267302374,4.686764043116753,5.518580987866963,4.48006207051149,6.9043973503477725,6.727613480297341,6.766351215847803
OG0007065,aten_0.1.m1.7778,9.626767646455797,9.594861437057304,9.755771850258718,9.531148338448313,9.569367495767452,9.54612152654668,9.908537970328828,9.845629736598408,9.986461811111978
OG0007066,aten_0.1.m1.4389,6.370906055484247,6.477238594079643,6.216455664740461,5.312523668321079,5.548756891353813,5.359623108649039,5.9371326977843495,5.5007281431353885,5.687932960169201
OG0007067,aten_0.1.m1.22175,6.474391535621493,6.584245350969236,6.604331308116988,6.229894267343227,6.094056668940156,6.09372398154993,6.531079021380034,6.510655273479273,6.232301057631664
OG0007068,aten_0.1.m1.6086,5.014073544738827,5.2406075632568845,4.994877935810815,4.581385432686044,4.652044765069272,4.899654301174809,5.807392775484845,5.683358514637471,5.620655784748449
OG0007069,aten_0.1.m1.17848,5.069068565083826,5.093811059469533,5.407325700482188,4.866471928031848,4.992686382594248,5.162673117677418,5.048785125336494,5.0030847290061935,4.502689566065878
OG0007070,aten_0.1.m1.28823,7.919495676129738,8.025031061262364,7.930100371002686,7.282827541356763,7.413681762326794,7.390408812224095,8.242319405443496,8.199466562873823,8.205568302563146
OG0007071,aten_0.1.m1.5759,2.5921312253838695,2.9235255949894565,3.0468470539406907,2.3412981873175083,2.7208763289226763,2.2695283182302584,4.457929871808655,4.721908866990246,4.839061773246556
OG0007072,aten_0.1.m1.29523,5.544490797933502,5.341259792597626,5.236751294300842,4.29045169970967,4.0459845053744825,4.231930579471211,5.716427861714699,5.8872714370273584,5.833940687608077
OG0007073,aten_0.1.m1.26319,4.740523292058362,4.908524292315111,4.8474823430136,3.9063152415240134,4.207574175710592,3.850253706416419,3.8612833260291946,3.8454054348300417,3.6280400905290016
OG0007074,aten_0.1.m1.34497,3.5749259058151543,3.748994631117005,3.1315908354985673,3.2351598176714793,3.5111188746769164,3.464814802775555,4.586222158353266,4.738053104053786,4.80075038893091
OG0007075,aten_0.1.m1.1151,4.982003210486037,5.102301842408926,4.965217153501894,5.168843310353465,5.052784463017191,5.307949021179657,5.427822535548276,5.099004215948544,5.558526720546675
OG0007076,aten_0.1.m1.18525,4.857624855283895,4.904353461341902,5.003084230745848,4.340537419049832,4.836749570646449,4.692218902216851,4.7712636101814585,5.08898570171712,5.02399996458343
OG0007077,aten_0.1.m1.5174,6.599993423910053,6.5241367077235735,6.2614448323740515,6.089536642606423,6.071878951184392,5.862851386626548,7.687260628779735,7.202339639691383,7.404206525099873
OG0007078,aten_0.1.m1.24159,5.690035337317877,5.69166514197851,5.7585168007375716,6.2089756014117095,6.044193370917845,6.128059683396313,6.60637450050745,6.777451552481816,6.834956663122389
OG0007080,aten_0.1.m1.11342,4.118015839462568,4.072975551588487,4.441271592000467,1.905902850993909,2.7121330252131566,2.320254603697917,3.630117247754617,3.2182398911771375,2.993238501269548
OG0007081,aten_0.1.m1.30196,3.896185648658504,4.189931339534128,4.522500838278575,4.444391216594614,4.065479645739524,4.354942131306498,3.745237831731865,3.5337017883165696,3.3183108988842305
OG0007082,aten_0.1.m1.26483,1.1099561535208284,1.600007681793281,1.447734973312068,1.0955559777464976,1.362195518261654,1.402129862136909,0.9826675677437312,1.5373631598822932,0.7680965590734304
OG0007083,aten_0.1.m1.31406,6.535993562103,5.613734676614721,5.184314514561348,4.898158862638569,5.029699462328255,4.969188103622037,4.7396250559212465,4.480279496280226,4.067948400730529
OG0007084,aten_0.1.m1.12808,3.885704978174127,3.729487673651964,4.079466569526159,3.5288910833028737,3.3825087106206797,3.523279440218809,3.3571744032782873,3.4114614239744463,3.4449574378954817
OG0007085,aten_0.1.m1.31267,8.254019544482176,8.242497642988964,8.028026122662636,8.333232281497272,8.20201080322224,8.35564311757674,8.423062609726541,8.415793573403809,8.451995383526338
OG0007086,aten_0.1.m1.7398,6.180784441228839,6.276702648043216,6.188644055734897,6.324029110514292,6.580729389490767,6.686581932868591,6.6245060794077455,6.4966523586925105,6.483966544251597
OG0007087,aten_0.1.m1.21871,4.6957337804468615,4.815463238183222,5.033190443742628,3.928338425298118,4.358035616791354,3.9933779365189346,4.802760354959306,4.819301583329582,4.723498182326162
OG0007088,aten_0.1.m1.10167,4.297459444681044,4.368446060930487,4.1749056992369065,2.866312604560245,3.357360443981122,3.082282448494124,3.0722749164607825,2.954950972590708,3.1700417453843883
OG0007089,aten_0.1.m1.36640,8.418219277648657,9.536228934356398,7.427672506974976,8.207832603764299,8.671828958563191,8.76580850539253,6.236304231700764,8.4938173649181,8.099518522444127
OG0007090,aten_0.1.m1.2744,5.093508505448314,5.21009215531324,4.8374077171445,4.360434271562344,4.568555746881314,4.661076314054258,5.244674231314648,5.3669005178320495,5.488904371022755
OG0007091,aten_0.1.m1.2,4.965826970958351,4.951683637719038,5.077011872006056,3.751898389473392,3.9617626807867503,4.170520329945692,4.1598642381752144,3.819960442551914,3.875978033361994
OG0007092,aten_0.1.m1.28530,5.019475631447794,4.8768895007393045,5.124241140283489,5.008204383170337,4.3303060921030765,4.5107607949658455,4.501350682910023,4.755924253219003,4.791559319843344
OG0007093,aten_0.1.m1.14361,2.924390330911232,3.008283564000094,2.6885821379166965,2.1006395769080903,2.7312415871927236,2.403034796217712,3.124828922755478,2.182829591277271,2.757998165992989
OG0007094,aten_0.1.m1.22654,3.5955727796650607,3.86715483708524,3.803233711261952,3.464646672690534,3.6980775174040255,3.630980318117064,3.712188790156333,3.7293653334555583,3.671141810922892
OG0007095,aten_0.1.m1.11332,4.772629223399036,5.033204044029313,5.122504269293761,4.208109217998068,4.235777157870553,4.230762850081063,4.777721295674202,4.719203119126193,4.858521849540653
OG0007096,aten_0.1.m1.4110,6.415667212182532,5.877347705066392,5.920547535054713,6.317657841010625,5.480286668120557,6.292993206325726,5.506482625327804,5.933463443143525,5.781160644967292
OG0007097,aten_0.1.m1.1891,1.809515092988087,1.7790756215776486,2.0876138112635902,1.2258014674255109,1.0706513215720177,0.9647526495657816,1.1152031785895444,1.0376152247448482,0.4505169111973081
OG0007098,aten_0.1.m1.36756,1.757137244142159,2.2536766306448452,2.018276507468535,1.7695473771883472,2.052476476742376,2.078239878500046,1.9978294952124735,2.1702723835257443,2.2779412384212976
OG0007099,aten_0.1.m1.16728,7.566633118882662,7.682054916330386,7.696766284592541,6.752452136116704,6.8984573092199435,6.908807497422107,7.017163434419311,7.0407412742882745,6.8765935671977365
OG0007100,aten_0.1.m1.11997,6.255232142782939,5.763724005354695,6.006864332501872,4.735393242788845,5.98278566228536,5.689966559629057,4.943767918856602,5.205981849686316,5.455879005348476
OG0007101,aten_0.1.m1.29692,0.6116799393280993,0.04115578447757385,0.5537309801462746,0.43345802572946857,0.953557602967457,0.3918141800922564,0.03713095335802893,0.10139950548632044,0.163722463833207
OG0007102,aten_0.1.m1.3386,4.443359271780946,4.344650200639132,3.996680224109923,4.194851504577627,3.9632847491738934,4.076413635083365,4.55961172238348,4.755459864661592,4.982856743457806
OG0007103,aten_0.1.m1.32253,5.492687713310275,5.771319857526344,5.3986891799129655,5.548589263623195,5.190241747151841,5.4420171752611335,5.537047176075786,4.965040249206408,5.020423963976098
OG0007104,aten_0.1.m1.17864,4.8308793067402656,4.562130366975169,4.1290223207117664,3.610574067708747,3.799905382917964,3.81621793480953,3.5972498502223833,3.733387612292046,3.4166066920645135
OG0007105,aten_0.1.m1.5134,4.2458991927196355,4.49726571453092,4.186227950479032,4.026684618698214,4.184248622458106,3.8173916963158536,5.122723310713873,5.022576272665364,5.387091248653588
OG0007106,aten_0.1.m1.16547,7.842290056930535,8.056689977357482,7.92880402852994,7.778594908275395,7.673934780578218,7.661519840737152,9.119802489074592,9.081992232936372,9.106046587337495
OG0007107,aten_0.1.m1.26221,7.260542694034041,7.17975391454982,7.1102226726108215,7.036051284982378,7.150812859935027,6.949402418696989,7.874307449795174,7.786267158182358,7.888715848066615
OG0007108,aten_0.1.m1.10102,7.008329574876329,7.053080505326356,6.8158262563560275,6.66483370791875,6.739014482258345,6.720714102771382,7.222239403362322,7.229385638863613,7.133802863391633
OG0007109,aten_0.1.m1.22641,2.297260552463887,1.2634430902612206,2.4363685896951397,1.9756718173216556,2.2697756882828215,1.768182289343913,1.0280296400581006,1.320367580364279,1.5830156197021672
OG0007110,aten_0.1.m1.11989,3.9537432328164552,3.815007325939216,4.121391036943854,3.1785099128970495,3.1005578317649523,2.98397824169661,3.899658920160063,3.5931085950987653,3.603105704844795
OG0007111,aten_0.1.m1.10490,4.1494584982873635,3.9612898260027265,4.205349515257686,3.2875578466523843,3.682408965835609,3.913131026162859,3.6753217764956143,3.6074081584268503,3.414237110077861
OG0007112,aten_0.1.m1.13552,5.261748328052554,4.911863413850622,4.694831043211402,3.784287660548535,4.045049474635521,3.730533510909606,4.687781183509832,4.729739460448797,4.321969016689694
OG0007113,aten_0.1.m1.3219,5.903244734012606,5.628663294852162,5.598504151484269,5.177457978500807,5.639063320616641,5.372675918993942,5.126892198131284,5.119772186326355,4.691521102291751
OG0007114,aten_0.1.m1.7827,3.76697124485447,4.325131484046491,3.6679106600385984,3.1760519808710614,4.016518383981628,3.503779868921277,2.2396077504920475,1.8503025747392483,1.952580078333085
OG0007115,aten_0.1.m1.17701,6.01739567277999,5.622764021106049,6.229177677711817,5.4857298622426685,5.64356072563514,5.784419378067868,5.5336402566088045,5.751325020954248,5.633141852683826
OG0007116,aten_0.1.m1.3193,5.9083665277119435,6.120453912588222,6.093486622844226,5.595456878576437,5.7700685855249585,5.585436191281339,5.855661887259527,5.865701454677334,5.7884184606612505
OG0007117,aten_0.1.m1.20790,5.517761099284699,5.828826161220788,5.84017368892854,5.890293167631792,5.8127528936635535,5.963176295118301,5.961391758118015,5.730460875358017,5.901419782794673
OG0007118,aten_0.1.m1.34121,6.350350880549658,5.966487262400645,5.75258677661189,5.807051390887094,5.934750231072908,5.905749993770543,5.160203309293433,5.875824569003159,5.071168302498293
OG0007119,aten_0.1.m1.17528,0,0,0,0,0,0,0,0,0
OG0007120,aten_0.1.m1.1071,3.049547972079472,2.9699109570857796,2.9969141494967584,2.459050590665951,2.385559302084127,2.702067428873385,1.4219139654278812,1.6027556807643948,1.2557582140574193
OG0007121,aten_0.1.m1.5581,2.1404900719610196,1.8997789282441513,1.6723845445008627,0.9742762995412844,1.6889595339873291,1.5238981439695372,1.5608165172369737,1.2529498393392826,1.6509115525959817
OG0007122,aten_0.1.m1.13234,3.3695302639746623,3.037862384978108,3.451414138038474,1.432975732115514,1.566861794877923,1.7140615932164116,2.7437046469297597,2.2241423333436776,2.2157824574587295
OG0007123,aten_0.1.m1.15035,7.797710944049349,7.601972326324928,7.778691751841711,7.267166255899633,7.349542048692242,7.325646558875982,6.808325989899801,7.068011156292744,6.956623842323395
OG0007124,aten_0.1.m1.34627,4.363532006497031,4.179296509978892,3.600248400590417,4.292829372053055,3.81290917683587,3.61301213475701,3.238669672446326,3.040055378309331,3.97033350522226
OG0007125,aten_0.1.m1.17511,6.847703850217661,6.762835279165371,6.583875248124986,5.874379424974722,6.063067279095402,5.126653468178911,7.606416643501515,7.261163927783026,7.468166264942855
OG0007126,aten_0.1.m1.9302,4.848340268672131,4.279302690708972,5.202894275179662,3.2281995543417663,3.3792338010718455,3.8060025381728986,4.86335498053022,5.437288474535431,5.135861436521845
OG0007127,aten_0.1.m1.26531,5.345517828781576,5.17070860326728,5.836590861742785,4.162605866336301,4.306408906501995,4.767573746879963,5.798067872953703,6.253943225362902,5.0057293954684265
OG0007128,aten_0.1.m1.29526,5.041745018585355,4.985561616173045,4.143226070718089,4.818081431216638,4.777364837739948,4.646697937066579,2.9375174929404912,2.9483920418922014,3.625393978364128
OG0007129,aten_0.1.m1.17835,5.527867407659337,6.2663397631481725,4.630453141932907,5.593219266620977,5.799926932313805,5.0268295878379075,4.591524746546306,4.176482363209556,4.291894563091942
OG0007130,aten_0.1.m1.74,5.724656100000478,5.800281872905312,5.821026221358149,5.389732683774494,5.49787474641107,5.3429902554796005,6.731492877910746,6.58382803612309,6.552430083170977
OG0007131,aten_0.1.m1.26485,3.3534325836206773,2.8862728044776373,3.1969577669277527,2.58195848815214,2.148476955505215,2.371194924556411,3.2318886498832904,3.1122029608957513,3.7677454654510334
OG0007132,aten_0.1.m1.12819,6.410408083437246,6.155462841198461,6.297416596021166,5.744616626040746,5.969674605919708,6.016777993216257,5.82237643524948,5.875335150360279,5.785487792413033
OG0007133,aten_0.1.m1.13573,5.819747468149982,5.909420649070095,5.794374784716715,4.965646057475883,4.893329519202988,5.009245282276719,5.539555475750587,5.4869360196585975,5.404989599755052
OG0007134,aten_0.1.m1.10275,3.844522554736396,4.018999894185305,4.184550229428765,3.7708269443553,3.3606948585025815,3.5351710012783193,1.8008814726560496,1.3676033077562335,2.117686933787307
OG0007135,aten_0.1.m1.13159,7.345178733722735,8.224968178026034,7.498278989489998,7.746431887860206,7.010679644244166,7.127434994597221,5.493910437780226,5.62676141266834,5.889995188486439
OG0007136,aten_0.1.m1.14855,2.684313518105633,3.1695772724679263,2.8769722729459715,2.4825518109908886,2.4901398508033545,2.8978181602538826,1.8017514664150205,1.856714688604524,2.3650487920745205
OG0007137,aten_0.1.m1.2728,6.2985407638721105,6.2568696176071095,6.1705114392570595,5.796775132247118,5.951825703860041,5.989623126450049,6.042815837795879,6.211665981265086,6.364664404709742
OG0007138,aten_0.1.m1.32395,1.4727535966875929,1.680560670391075,1.1242733879270477,0.7775376837566468,0.7654280154876005,0.8608201382210254,0.7993139015726681,1.2499453343923157,1.0857281636577325
OG0007139,aten_0.1.m1.2844,6.8651425971013955,6.688696267585817,6.373538606629574,6.305972167554122,5.883540409176619,5.89965042988879,6.05160396752019,6.317262147237707,5.992727531679609
OG0007140,aten_0.1.m1.733,6.261080332915125,6.143983544503836,6.168062267358289,6.6679841040107455,6.8142433038091434,6.886267797754647,5.798814759318276,6.1232153617580964,5.76257771282659
OG0007141,aten_0.1.m1.20808,6.090539898642462,6.289837816454671,5.942049806127292,5.583878275736384,5.648948538616064,5.606448759709047,4.354805075245414,4.792760434594409,4.507024967611565
OG0007142,aten_0.1.m1.13238,3.1880715605862453,3.11034420955963,2.7612975375459574,2.5573030878337764,2.649487281188127,3.1351693860571404,2.987368011640814,3.0494421757430255,2.809731485571503
OG0007143,aten_0.1.m1.19376,2.871159203235892,2.665707531530938,2.8313725743694245,3.2275914249602855,3.0032301567066617,2.974128046426455,2.0472671297967713,1.9087528394322597,1.5553359677647682
OG0007144,aten_0.1.m1.10250,6.546004381836966,6.582116823974073,6.822387230032867,7.6076423734311795,7.626161257867524,7.839667663006787,6.443175832589504,6.1794657491022535,6.535828450447011
OG0007145,aten_0.1.m1.4411,5.433955016228521,5.344439570688015,5.12778656323653,4.822879971573926,5.071494068940532,4.9893435373392965,4.977170379841211,5.323876601643283,4.865191683009731
OG0007146,aten_0.1.m1.1083,3.965925899463119,4.202260718583677,4.624906712515533,4.128686580563033,4.295292410867563,4.185455847565299,4.595207656489253,4.863514098878858,4.437301937272167
OG0007147,aten_0.1.m1.11062,2.7771780304455183,3.2660425855850193,3.339231395365256,2.807656359923592,2.9780991861275705,2.2661367132359045,2.2151314509290456,2.513515482751413,2.1827780274406754
OG0007148,aten_0.1.m1.1197,7.663481164447384,7.656308867844374,7.501661366992923,7.372749785896612,7.375805157490392,7.388157991029805,8.323799909977906,8.508979164588629,8.396806010706642
OG0007149,aten_0.1.m1.6828,5.86197070124449,5.819975562035509,6.2615780290718845,5.789530261752578,5.939435564249346,6.293118795901082,6.207784529300189,6.645067991227388,6.2963055786470274
OG0007150,aten_0.1.m1.22546,5.0037591101706775,4.912527220926339,4.650804519202644,4.236934335404864,4.139211094233314,4.713530601102635,2.397941772727698,2.394961467789401,2.887036755488342
OG0007151,aten_0.1.m1.32255,5.564988407536367,5.372212040578836,5.270492625402724,5.334953537137659,5.347947599111197,5.4706007508799,5.454734684231414,5.23518773901436,4.923080122293818
OG0007152,aten_0.1.m1.11084,6.1441676568291355,6.178507918367013,6.544821998995972,5.024052675674537,5.801486848717157,5.67156198721394,6.100959748328815,5.816524588881013,5.4284080823205585
OG0007153,aten_0.1.m1.7478,4.133907058733316,4.168892525162933,4.602951977519033,4.122840897504096,4.311839446007772,4.307020402437477,3.567275527828964,3.211003279608197,3.1631400026308327
OG0007154,aten_0.1.m1.22986,5.406224018706509,5.203398694043219,5.687998421348854,4.316276903470545,4.386354835254107,4.493763431855404,3.3813184793372377,3.590613519708175,3.429742511022913
OG0007155,aten_0.1.m1.36705,6.846865324502222,6.311621884334674,6.375490065595053,10.798088415523797,11.013578725085182,10.591161537363318,9.031996965986702,8.954469758029832,9.259854474944342
OG0007156,aten_0.1.m1.16362,7.5799537549698,8.044995531453317,7.641352527789193,7.613724748263469,7.634115408821446,7.409444699830008,8.732333681680922,8.788669390651995,8.985143584283085
OG0007157,aten_0.1.m1.12221,5.038000478768128,5.318202751292033,4.948594271773048,4.842702198822312,4.849515116826616,4.98046532069742,3.9023979886328646,3.705902333092129,3.651875199206693
OG0007158,aten_0.1.m1.1088,6.390218013173276,6.308135862660142,6.446800740726045,6.333422937682734,6.1693811668842695,6.5274841441421,7.017263185938297,6.923419220555595,7.020363477459256
OG0007159,aten_0.1.m1.10949,6.269524093634129,6.167036728161256,4.626630170393526,4.138309572088841,4.406978518008907,4.374636099709484,1.414719413638047,1.1797195418114736,1.4951167600136144
OG0007160,aten_0.1.m1.8661,6.817333723614562,6.581037907898837,6.819918590100724,6.3264135503499945,6.0493605719032875,6.2271993800351195,6.748204690285423,6.938260305668985,6.903755834196963
OG0007161,aten_0.1.m1.22539,2.7936495443137117,3.248217800791056,2.807784286658769,3.2224921325876053,3.327337601892836,3.4175581968496513,2.7810729675932766,2.9504617272005165,2.6894366061223653
