Orthogroup	Montipora_gene	Pocillopora_gene	Spis_gene
OG0012381			
OG0012383			
OG0012384			
OG0012385			
OG0012386			
OG0012387		Pocillopora_acuta_HIv2___RNAseq.g27969.t1	
OG0012388			
OG0012389			
OG0012390			
OG0012391			
OG0012393			
OG0012394			
OG0012395			
OG0012396			
OG0012397			
OG0012398			
OG0012399			
OG0012400			
OG0012401			
OG0012402			
OG0012403			
OG0012404			
OG0012405			
OG0012406			
OG0012407			
OG0012408			
OG0012409			
OG0012410			
OG0012411			
OG0012412			
OG0012413			
OG0012414			
OG0012415			
OG0012416			
OG0012417			
OG0012418			
OG0012419			
OG0012420			
OG0012423		Pocillopora_acuta_HIv2___TS.g23588.t1	
OG0012424			
OG0012426		Pocillopora_acuta_HIv2___RNAseq.g17511.t1	Spis9495
OG0012427	Montipora_capitata_HIv3___RNAseq.g6456.t1	Pocillopora_acuta_HIv2___RNAseq.g2086.t1	
OG0012429	Montipora_capitata_HIv3___RNAseq.g20555.t1		
OG0012430			
OG0012431			
OG0012432			Spis25031
OG0012433			
OG0012434			
OG0012435			
OG0012436			
OG0012437			
OG0012438			
OG0012439			
OG0012440			
OG0012441			
OG0012442			
OG0012443			
OG0012444			
OG0012445			
OG0012446			
OG0012447			
OG0012448			
OG0012449			
OG0012450			
OG0012451			
OG0012452			
OG0012453			
OG0012454			
OG0012455			
OG0012456			
OG0012457			
OG0012458			
OG0012459			
OG0012460			
OG0012461			
OG0012462			
OG0012463			
OG0012464			
OG0012465			
OG0012466			
OG0012468			
OG0012469		Pocillopora_acuta_HIv2___TS.g18117.t2c	
OG0012470			
OG0012471			
OG0012472			
OG0012473			
OG0012474			
OG0012475			
OG0012476			
OG0012477			
OG0012478			
OG0012479			
OG0012480			
OG0012481			Spis25871.Novel
OG0012482			
OG0012483			
OG0012484			
OG0012485			
OG0012486			
OG0012487			
OG0012488			
OG0012489			
OG0012490			
OG0012491			
OG0012492			
OG0012493			
OG0012494			
OG0012495			
OG0012496			
OG0012497			
OG0012498			
OG0012499			
OG0012500			
OG0012501			
OG0012502			
OG0012503			
OG0012504			
OG0012505			
OG0012506			
OG0012507			
OG0012508			
OG0012509			
OG0012510			
OG0012511			
OG0012512			
OG0012513			
OG0012514			
OG0012515			
OG0012516			
OG0012517			
OG0012518			
OG0012519			
OG0012520			
OG0012521			
OG0012522			
OG0012523			
OG0012524			
OG0012525			
OG0012526			
OG0012527			
OG0012528			
OG0012529			
OG0012530			
OG0012531			
OG0012532			
OG0012533			
OG0012534			
OG0012535			
OG0012536			
OG0012537			
OG0012538			
OG0012539			
OG0012540			
OG0012541			
OG0012542			
OG0012543			
OG0012544			
OG0012545			
OG0012546			
OG0012547			
OG0012548			
OG0012549			
OG0012550			
OG0012551			
OG0012552			
OG0012553			
OG0012554			
OG0012555			
OG0012556			
OG0012557			
OG0012558			
OG0012559			
OG0012560			
OG0012561			
OG0012562			
OG0012563			
OG0012564			
OG0012565			
OG0012566			
OG0012567			
OG0012568			
OG0012569			
OG0012570			
OG0012571			
OG0012573		Pocillopora_acuta_HIv2___TS.g17513.t1	
OG0012575		Pocillopora_acuta_HIv2___RNAseq.g26039.t2	Spis1627
OG0012576			
OG0012577		Pocillopora_acuta_HIv2___RNAseq.g10714.t1	
OG0012578		Pocillopora_acuta_HIv2___RNAseq.g2214.t1c	Spis6240
OG0012579	Montipora_capitata_HIv3___TS.g33593.t1c	Pocillopora_acuta_HIv2___TS.g12958.t1	Spis3608
OG0012585		Pocillopora_acuta_HIv2___TS.g23620.t1	
OG0012588			
OG0012589			
OG0012590			
OG0012591			
OG0012592			
OG0012593			
OG0012594			
OG0012595			
OG0012596		Pocillopora_acuta_HIv2___RNAseq.g23598.t1	Spis16014
OG0012597			
OG0012599			
OG0012601			
OG0012602			
OG0012603			
OG0012604			
OG0012605			
OG0012606			
OG0012607			
OG0012608			
OG0012609			
OG0012610			
OG0012611			
OG0012612			
OG0012613			
OG0012614			
OG0012615			
OG0012616			
OG0012617			
OG0012618			
OG0012619			
OG0012620	Montipora_capitata_HIv3___RNAseq.g35423.t1	Pocillopora_acuta_HIv2___RNAseq.g21423.t1	Spis10249
OG0012621			
OG0012622			
OG0012623			
OG0012624			
OG0012625			
OG0012626			
OG0012627			
OG0012628			
OG0012629			
OG0012630			
OG0012631			
OG0012632			
OG0012633		Pocillopora_acuta_HIv2___RNAseq.g13260.t1	Spis5504
OG0012634			
OG0012635		Pocillopora_acuta_HIv2___TS.g2678.t1	
OG0012637			
OG0012638		Pocillopora_acuta_HIv2___RNAseq.g11139.t1	Spis19910
OG0012639		Pocillopora_acuta_HIv2___RNAseq.g1649.t1	Spis21324
OG0012642			
OG0012643			
OG0012644			
OG0012645			
OG0012646			
OG0012647			
OG0012648			
OG0012649			
OG0012650			
OG0012651			
OG0012652			
OG0012653			
OG0012654			
OG0012655			
OG0012656			
OG0012657			
OG0012658			
OG0012659			
OG0012660			
OG0012662			
OG0012663			
OG0012664			
OG0012665			
OG0012666			
OG0012667			
OG0012668			
OG0012669			
OG0012670			
OG0012671			
OG0012672			
OG0012673			
OG0012674			
OG0012675			
OG0012676			
OG0012677			
OG0012678			
OG0012679			
OG0012680			
OG0012681			
OG0012682			
OG0012683			
OG0012684			
OG0012685			
OG0012686			
OG0012687			
OG0012688			
OG0012689			
OG0012690			
OG0012691			
OG0012692			
OG0012693			
OG0012694			
OG0012695			
OG0012696			
OG0012697			
OG0012698			
OG0012699			
OG0012700			
OG0012701			
OG0012702			
OG0012703			
OG0012704			
OG0012705			
OG0012706	Montipora_capitata_HIv3___RNAseq.g39132.t1		
OG0012711			
OG0012712			
OG0012713			
OG0012714			
OG0012715			
OG0012716			
OG0012717			
OG0012718			
OG0012720			
OG0012721			
OG0012722			
OG0012723			
OG0012724			
OG0012725			
OG0012726			
OG0012727			
OG0012728			
OG0012729			
OG0012730			
OG0012731			
OG0012732			
OG0012733			
OG0012734			
OG0012735			
OG0012736			
OG0012737			
OG0012738	Montipora_capitata_HIv3___RNAseq.g2807.t1		
OG0012739			
OG0012740			
OG0012741			
OG0012742			
OG0012743			
OG0012744			
OG0012745			
OG0012746			
OG0012747			
OG0012748			
OG0012749			
OG0012750			
OG0012751			
OG0012752	Montipora_capitata_HIv3___RNAseq.g30079.t1	Pocillopora_acuta_HIv2___RNAseq.g19206.t1	Spis9066
OG0012753	Montipora_capitata_HIv3___RNAseq.g45944.t1	Pocillopora_acuta_HIv2___RNAseq.g17949.t2	Spis18771
OG0012754			
OG0012756	Montipora_capitata_HIv3___TS.g8192.t1	Pocillopora_acuta_HIv2___RNAseq.g27456.t1	Spis18094
OG0012757	Montipora_capitata_HIv3___RNAseq.g32153.t1	Pocillopora_acuta_HIv2___TS.g18300.t1	
OG0012758			
OG0012761			
OG0012762			
OG0012764	Montipora_capitata_HIv3___RNAseq.g19663.t1	Pocillopora_acuta_HIv2___RNAseq.g11254.t1	
OG0012765	Montipora_capitata_HIv3___RNAseq.g40613.t1	Pocillopora_acuta_HIv2___RNAseq.g9136.t1	Spis9098
OG0012767			
OG0012768	Montipora_capitata_HIv3___TS.g24680.t1		
OG0012770	Montipora_capitata_HIv3___RNAseq.g49215.t2		
OG0012771	Montipora_capitata_HIv3___RNAseq.g28025.t1	Pocillopora_acuta_HIv2___TS.g30868.t1	
OG0012773	Montipora_capitata_HIv3___RNAseq.g34178.t1	Pocillopora_acuta_HIv2___RNAseq.g11719.t1	Spis955
OG0012774	Montipora_capitata_HIv3___RNAseq.g34340.t1	Pocillopora_acuta_HIv2___RNAseq.g18585.t1	
OG0012775	Montipora_capitata_HIv3___RNAseq.g6872.t1	Pocillopora_acuta_HIv2___RNAseq.g20721.t1	
OG0012777	Montipora_capitata_HIv3___TS.g42567.t1	Pocillopora_acuta_HIv2___RNAseq.g12038.t1	
OG0012778		Pocillopora_acuta_HIv2___TS.g13088.t1	
OG0012781	Montipora_capitata_HIv3___RNAseq.g43096.t1	Pocillopora_acuta_HIv2___RNAseq.g8212.t1	
OG0012784	Montipora_capitata_HIv3___TS.g17769.t1		
OG0012785	Montipora_capitata_HIv3___RNAseq.g7444.t1	Pocillopora_acuta_HIv2___TS.g13957.t1	
OG0012786	Montipora_capitata_HIv3___RNAseq.g19860.t1	Pocillopora_acuta_HIv2___TS.g1973.t1	
OG0012788	Montipora_capitata_HIv3___RNAseq.g20461.t1	Pocillopora_acuta_HIv2___RNAseq.g4087.t1	Spis15202
OG0012789			
OG0012790	Montipora_capitata_HIv3___RNAseq.g30202.t1	Pocillopora_acuta_HIv2___RNAseq.g30828.t1	Spis7465
OG0012791	Montipora_capitata_HIv3___RNAseq.g14799.t1		
OG0012792			
OG0012793			Spis22585
OG0012794			
OG0012796	Montipora_capitata_HIv3___RNAseq.g34126.t1		
OG0012797	Montipora_capitata_HIv3___RNAseq.g8912.t1	Pocillopora_acuta_HIv2___RNAseq.g16154.t1b	
OG0012799		Pocillopora_acuta_HIv2___RNAseq.g27724.t1	
OG0012800			
OG0012801			
OG0012803			
OG0012804			
OG0012805	Montipora_capitata_HIv3___RNAseq.g29133.t1		
OG0012806			
OG0012807			
OG0012808			
OG0012809			
OG0012810			
OG0012811			
OG0012812			
OG0012813			
OG0012814			
OG0012815			
OG0012817			
OG0012818			
OG0012820			
OG0012821			
OG0012822	Montipora_capitata_HIv3___RNAseq.47289_t	Pocillopora_acuta_HIv2___RNAseq.g16412.t1	Spis8683
OG0012823	Montipora_capitata_HIv3___RNAseq.g41278.t1	Pocillopora_acuta_HIv2___TS.g15356.t1	
OG0012824			
OG0012825			
OG0012826			
OG0012827			
OG0012828			
OG0012829			
OG0012830			
OG0012831			
OG0012832			
OG0012833			
OG0012834			
OG0012835			
OG0012836			
OG0012837			
OG0012838			
OG0012839			
OG0012840			
OG0012841			
OG0012842			
OG0012843			
OG0012844			
OG0012845			
OG0012846			
OG0012847			
OG0012848			
OG0012849			
OG0012850			
OG0012851			
OG0012852			
OG0012853			
OG0012854			
OG0012855			
OG0012856			
OG0012857			
OG0012858			
OG0012859			
OG0012860			
OG0012861			
OG0012862			
OG0012863			
OG0012864			Spis25034
OG0012865			
OG0012866			
OG0012867			
OG0012868			
OG0012869			
OG0012870	Montipora_capitata_HIv3___RNAseq.g3500.t1	Pocillopora_acuta_HIv2___RNAseq.g28743.t1	
OG0012871			
OG0012872		Pocillopora_acuta_HIv2___RNAseq.g11049.t1	Spis9022
OG0012873			
OG0012874			
OG0012875			
OG0012876			
OG0012877			
OG0012878			
OG0012879			
OG0012880			
OG0012881			
OG0012882			
OG0012883			
OG0012884			
OG0012885			
OG0012886			
OG0012887			
OG0012888			
OG0012889			
OG0012890			
OG0012891			
OG0012892			
OG0012893			
OG0012894			
OG0012895			
OG0012896			
OG0012897			
OG0012898			
OG0012899			
OG0012900			
OG0012901			
OG0012902			
OG0012903			
OG0012904			
OG0012905			
OG0012906			
OG0012907			
OG0012908			
OG0012909			
OG0012910			
OG0012911			
OG0012912			
OG0012913			
OG0012914			
OG0012915			
OG0012916			
OG0012917		Pocillopora_acuta_HIv2___RNAseq.g3542.t1	
OG0012918			
OG0012919			
OG0012920			
OG0012921			
OG0012922			
OG0012923			
OG0012924			
OG0012925			
OG0012926			
OG0012927			
OG0012928			
OG0012929			
OG0012930			
OG0012931			
OG0012932			
OG0012933			
OG0012934			
OG0012935			
OG0012936			
OG0012937			
OG0012938			
OG0012939			
OG0012940			
OG0012941			
OG0012942			
OG0012943			
OG0012944			
OG0012945			
OG0012946			
OG0012947			
OG0012948			
OG0012949			
OG0012950			
OG0012951			
OG0012952			
OG0012953			
OG0012954			
OG0012955			
OG0012956			
OG0012957			
OG0012958			
OG0012959			
OG0012960			
OG0012961			
OG0012962			
OG0012963			
OG0012964			
OG0012965			
OG0012966			
OG0012967			
OG0012968			
OG0012969			
OG0012970			
OG0012971			
OG0012972			
OG0012973			
OG0012974			
OG0012975			
OG0012976			
OG0012977			
OG0012978			
OG0012979			
OG0012980			
OG0012981			
OG0012982			
OG0012983			
OG0012984			
OG0012985			
OG0012986			
OG0012987			
OG0012988			
OG0012989			
OG0012990			
OG0012991			
OG0012992			
OG0012993			
OG0012994			
OG0012995			
OG0012996			
OG0012997			
OG0012998			
OG0012999			
OG0013000			
OG0013001			
OG0013002			
OG0013003			
OG0013004			
OG0013005			
OG0013006			
OG0013007			
OG0013008			
OG0013009			
OG0013010			
OG0013011			
OG0013012			
OG0013013			
OG0013014			
OG0013015			
OG0013016			
OG0013017			
OG0013018			
OG0013019			
OG0013020			
OG0013021			
OG0013022			
OG0013023			
OG0013024			
OG0013025			
OG0013026			
OG0013027			
OG0013028			
OG0013029			
OG0013030			
OG0013031			
OG0013032			
OG0013033			
OG0013034			
OG0013035	Montipora_capitata_HIv3___TS.g50431.t1	Pocillopora_acuta_HIv2___TS.g16941.t1	
OG0013036			
OG0013037			
OG0013038		Pocillopora_acuta_HIv2___RNAseq.g4663.t1	
OG0013039			
OG0013040			
OG0013041			
OG0013042			
OG0013043			
OG0013044			
OG0013045	Montipora_capitata_HIv3___RNAseq.18883_t		
OG0013046			
OG0013048		Pocillopora_acuta_HIv2___RNAseq.g7921.t1	Spis20509
OG0013049		Pocillopora_acuta_HIv2___RNAseq.g11490.t1	
OG0013050			
OG0013051			
OG0013052			
OG0013053			
OG0013054			
OG0013055		Pocillopora_acuta_HIv2___RNAseq.g14012.t1	Spis239
OG0013056		Pocillopora_acuta_HIv2___RNAseq.g7851.t1	Spis19673
OG0013058		Pocillopora_acuta_HIv2___RNAseq.g27626.t1	Spis8279
OG0013061			
OG0013062			
OG0013063			
OG0013064			
OG0013065			
OG0013066			
OG0013067		Pocillopora_acuta_HIv2___RNAseq.g9900.t1	
OG0013068	Montipora_capitata_HIv3___RNAseq.g28811.t1		
OG0013069			
OG0013070			
OG0013071			
OG0013072			
OG0013073			
OG0013074			
OG0013075			
OG0013076			
OG0013077			
OG0013078			Spis9779
OG0013079			
OG0013080			
OG0013081			
OG0013082			
OG0013083			
OG0013084			
OG0013085			
OG0013086			
OG0013087			
OG0013088			
OG0013089			
OG0013090			
OG0013091			
OG0013092			
OG0013093			
OG0013094			
OG0013095			
OG0013096			
OG0013097			
OG0013098			
OG0013099			
OG0013100			
OG0013101			
OG0013102			
OG0013106		Pocillopora_acuta_HIv2___RNAseq.g9901.t1	Spis3911
OG0013107		Pocillopora_acuta_HIv2___RNAseq.g27133.t1	
OG0013108		Pocillopora_acuta_HIv2___RNAseq.g19053.t1	Spis8343
OG0013110		Pocillopora_acuta_HIv2___RNAseq.21283_t	Spis21449
OG0013111		Pocillopora_acuta_HIv2___RNAseq.g14320.t1	Spis14977
OG0013113			
OG0013114			
OG0013115			
OG0013116			
OG0013117			
OG0013118			
OG0013119			
OG0013120			
OG0013121			
OG0013122			
OG0013124			
OG0013125			
OG0013126			
OG0013127			
OG0013128			
OG0013129			
OG0013130			
OG0013131			
OG0013132			
OG0013133			
OG0013134			
OG0013135			
OG0013136			
OG0013137			
OG0013138			
OG0013139			
OG0013140			
OG0013141			
OG0013142			
OG0013143			
OG0013144			
OG0013145			
OG0013146			
OG0013147			
OG0013148			
OG0013149			
OG0013150			
OG0013151			
OG0013152			
OG0013153			
OG0013154			
OG0013155			
OG0013156			
OG0013157			
OG0013158			
OG0013159			
OG0013160			
OG0013161			
OG0013162			
OG0013163			
OG0013164			
OG0013165			
OG0013166			
OG0013167			
OG0013168			
OG0013169			
OG0013170			
OG0013171			
OG0013172			
OG0013173			
OG0013174			
OG0013175			
OG0013176			
OG0013177			
OG0013178			
OG0013179			
OG0013180			
OG0013181			
OG0013182			
OG0013183			
OG0013184			
OG0013185			
OG0013186			
OG0013187			
OG0013188			
OG0013189			
OG0013190			
OG0013191			
OG0013192			
OG0013193			
OG0013194			
OG0013195			
OG0013196			
OG0013197			
OG0013198			
OG0013199			
OG0013200			
OG0013201			
OG0013202			
OG0013203			
OG0013205			
OG0013206			
OG0013207			
OG0013208			
OG0013209			
OG0013210			
OG0013211			
OG0013212			
OG0013213			
OG0013214			
OG0013215			
OG0013216			
OG0013217			
OG0013221			
OG0013222			
OG0013223			
OG0013224			
OG0013225			
OG0013226			
OG0013227			
OG0013228			
OG0013229			
OG0013230			
OG0013231			
OG0013232			
OG0013233			
OG0013234			
OG0013235			
OG0013236			
OG0013237			
OG0013238			
OG0013239			
OG0013240			
OG0013241			
OG0013242			
OG0013243			
OG0013244	Montipora_capitata_HIv3___RNAseq.g7151.t1		
OG0013245			
OG0013246			
OG0013247			
OG0013248			
OG0013249			
OG0013250			Spis14470
OG0013251			
OG0013252			
OG0013253			
OG0013254			
OG0013255			
OG0013256			
OG0013257			
OG0013258			
OG0013259			
OG0013260			
OG0013261			
OG0013262			
OG0013263			
OG0013264			
OG0013265			
OG0013266			
OG0013267			
OG0013268			
OG0013269			
OG0013270			
OG0013272	Montipora_capitata_HIv3___TS.g30067.t1		
OG0013274		Pocillopora_acuta_HIv2___RNAseq.g19475.t1	
OG0013275			
OG0013276	Montipora_capitata_HIv3___RNAseq.g39853.t1	Pocillopora_acuta_HIv2___RNAseq.g6263.t1	Spis7091
OG0013277	Montipora_capitata_HIv3___RNAseq.g47458.t1	Pocillopora_acuta_HIv2___RNAseq.g7878.t1	
OG0013278		Pocillopora_acuta_HIv2___RNAseq.g9906.t1	Spis3914
OG0013279			
OG0013281	Montipora_capitata_HIv3___RNAseq.g29116.t1		
OG0013282			
OG0013284	Montipora_capitata_HIv3___RNAseq.g32656.t1		
OG0013285	Montipora_capitata_HIv3___RNAseq.g31764.t1	Pocillopora_acuta_HIv2___RNAseq.g8737.t1	Spis11249
OG0013289		Pocillopora_acuta_HIv2___RNAseq.g28276.t1	
OG0013290			
OG0013291	Montipora_capitata_HIv3___RNAseq.g27038.t1	Pocillopora_acuta_HIv2___RNAseq.g27628.t1	
OG0013292		Pocillopora_acuta_HIv2___RNAseq.g4031.t1a	
OG0013293			
OG0013294			
OG0013295	Montipora_capitata_HIv3___RNAseq.g49308.t1		
OG0013296			
OG0013297	Montipora_capitata_HIv3___RNAseq.g11680.t1		Spis8034
OG0013298	Montipora_capitata_HIv3___RNAseq.g35479.t1		
OG0013299			
OG0013300		Pocillopora_acuta_HIv2___RNAseq.g20882.t1	
OG0013301	Montipora_capitata_HIv3___RNAseq.g44295.t1		
OG0013302	Montipora_capitata_HIv3___RNAseq.6781_t	Pocillopora_acuta_HIv2___RNAseq.g26452.t1	Spis25025.t2
OG0013303	Montipora_capitata_HIv3___RNAseq.g39332.t1		
OG0013304			
OG0013305	Montipora_capitata_HIv3___RNAseq.g19430.t1	Pocillopora_acuta_HIv2___RNAseq.g11129.t1	
OG0013306			
OG0013307	Montipora_capitata_HIv3___RNAseq.g29503.t1		
OG0013308	Montipora_capitata_HIv3___TS.g27856.t1		
OG0013309	Montipora_capitata_HIv3___RNAseq.g33666.t1	Pocillopora_acuta_HIv2___RNAseq.g18356.t1	
OG0013310	Montipora_capitata_HIv3___RNAseq.g21626.t1	Pocillopora_acuta_HIv2___RNAseq.g10981.t1	Spis3577
OG0013311	Montipora_capitata_HIv3___RNAseq.g37061.t1	Pocillopora_acuta_HIv2___RNAseq.g17417.t1	
OG0013312			
OG0013313	Montipora_capitata_HIv3___TS.g5024.t2	Pocillopora_acuta_HIv2___RNAseq.g29135.t1	
OG0013314	Montipora_capitata_HIv3___TS.g40869.t1		
OG0013315	Montipora_capitata_HIv3___TS.g23828.t1a		
OG0013317	Montipora_capitata_HIv3___RNAseq.g30356.t1		
OG0013318			
OG0013320			
OG0013321			
OG0013322			
OG0013323		Pocillopora_acuta_HIv2___TS.g8770.t1	
OG0013324			
OG0013325			
OG0013326		Pocillopora_acuta_HIv2___RNAseq.g26952.t1	
OG0013327			
OG0013328			
OG0013329			
OG0013330			
OG0013331			
OG0013332			
OG0013333			
OG0013334		Pocillopora_acuta_HIv2___RNAseq.g8392.t1	
OG0013335			
OG0013336			
OG0013337			
OG0013338		Pocillopora_acuta_HIv2___TS.g11174.t1b	
OG0013339			
OG0013340		Pocillopora_acuta_HIv2___RNAseq.g18436.t1	
OG0013341		Pocillopora_acuta_HIv2___TS.g69.t1	Spis475
OG0013342			
OG0013343			
OG0013344		Pocillopora_acuta_HIv2___RNAseq.g28019.t1	
OG0013345			
OG0013346			
OG0013347	Montipora_capitata_HIv3___RNAseq.g12100.t1		Spis3737
OG0013348			
OG0013349			
OG0013350			
OG0013351			
OG0013352			
OG0013353			
OG0013354			
OG0013355			
OG0013356			
OG0013357			
OG0013358			
OG0013359			
OG0013360			
OG0013361			
OG0013362			
OG0013363			
OG0013364			
OG0013365			
OG0013366			
OG0013367			
OG0013368			
OG0013369			
OG0013370			
OG0013371			
OG0013372			
OG0013373			
OG0013374			
OG0013375			
OG0013376			
OG0013377			
OG0013378			
OG0013379			
OG0013380			
OG0013381			
OG0013382			
OG0013383			
OG0013384		Pocillopora_acuta_HIv2___RNAseq.g5462.t1	Spis11922
OG0013385	Montipora_capitata_HIv3___TS.g21710.t1		
OG0013388			
OG0013389			
OG0013390			
OG0013391			
OG0013392			
OG0013393			
OG0013394			
OG0013395			
OG0013396			
OG0013397			
OG0013398			
OG0013399			
OG0013400			
OG0013401			
OG0013402			
OG0013403			
OG0013404			
OG0013405			
OG0013406			
OG0013407			
OG0013408			
OG0013409			
OG0013410			
OG0013411			
OG0013412			
OG0013413			
OG0013414			
OG0013415			
OG0013416			
OG0013417			
OG0013418			
OG0013419			
OG0013420			
OG0013421			
OG0013422			
OG0013423			
OG0013424			
OG0013425			
OG0013426			
OG0013427			
OG0013428			
OG0013429			
OG0013430			
OG0013431			
OG0013432			
OG0013433			
OG0013434			
OG0013435			
OG0013436			
OG0013437			
OG0013438			
OG0013439			
OG0013440			
OG0013441			
OG0013442			
OG0013443			
OG0013445			
OG0013446			
OG0013447			
OG0013448			
OG0013449			
OG0013450			
OG0013451			
OG0013452			
OG0013453			
OG0013454			
OG0013455			
OG0013456			
OG0013457			
OG0013458			
OG0013459			
OG0013460			
OG0013461			
OG0013462			
OG0013463			
OG0013464			
OG0013465			
OG0013466			
OG0013467			
OG0013468			
OG0013469			
OG0013470			
OG0013471			
OG0013472			
OG0013473			
OG0013474			
OG0013475			
OG0013476			
OG0013477			
OG0013478			
OG0013479			
OG0013480			
OG0013481			
OG0013482			
OG0013483			
OG0013484			
OG0013485			
OG0013486			
OG0013487			
OG0013488			
OG0013489			Spis18505
OG0013490			
OG0013491			
OG0013492			
OG0013493			
OG0013494			
OG0013495			
OG0013496			
OG0013497			
OG0013498			
OG0013499			
OG0013500			
OG0013501			
OG0013502			
OG0013503			
OG0013504			Spis18326
OG0013505			
OG0013506			
OG0013507			
OG0013508			
OG0013509			
OG0013510			
OG0013511		Pocillopora_acuta_HIv2___RNAseq.g3573.t1	Spis10833
OG0013512			
OG0013513			
OG0013514			
OG0013515			
OG0013516			
OG0013517			
OG0013518			
OG0013519			
OG0013520			
OG0013521			
OG0013522			
OG0013523			
OG0013524			
OG0013525			
OG0013526			
OG0013527			
OG0013528			
OG0013529			
OG0013530			
OG0013531			
OG0013532			
OG0013533			
OG0013534			
OG0013535			
OG0013536			
OG0013537			
OG0013538			
OG0013539			
OG0013540			
OG0013541			
OG0013542			
OG0013543			
OG0013544			
OG0013545			
OG0013546			
OG0013547			
OG0013548			
OG0013549			
OG0013550			
OG0013551			
OG0013552			
OG0013553			
OG0013554			
OG0013555			
OG0013556			
OG0013557			
OG0013558			
OG0013559			
OG0013560			
OG0013561			
OG0013562			
OG0013563			
OG0013564			
OG0013565			
OG0013566			
OG0013567			
OG0013568			
OG0013569			
OG0013570			
OG0013571			
OG0013572			
OG0013573			
OG0013574			
OG0013575			
OG0013576			
OG0013577			
OG0013578			
OG0013579			
OG0013580			
OG0013581			
OG0013582		Pocillopora_acuta_HIv2___RNAseq.g29845.t1	Spis19370
OG0013583			
OG0013585			
OG0013586			
OG0013587			
OG0013589		Pocillopora_acuta_HIv2___RNAseq.g22424.t1	Spis15599
OG0013591		Pocillopora_acuta_HIv2___RNAseq.g8452.t1	Spis5714
OG0013592		Pocillopora_acuta_HIv2___RNAseq.g8497.t1	Spis16105
OG0013593			Spis23075
OG0013594			Spis24330
OG0013596		Pocillopora_acuta_HIv2___RNAseq.g5189.t1	
OG0013597			
OG0013598		Pocillopora_acuta_HIv2___RNAseq.g26908.t1	Spis15885
OG0013599		Pocillopora_acuta_HIv2___TS.g30616.t1	
OG0013601		Pocillopora_acuta_HIv2___TS.g12130.t1	Spis9948
OG0013602	Montipora_capitata_HIv3___RNAseq.g12139.t1	Pocillopora_acuta_HIv2___RNAseq.g29736.t1	
OG0013603			
OG0013604		Pocillopora_acuta_HIv2___RNAseq.g28212.t1	
OG0013605	Montipora_capitata_HIv3___RNAseq.g10183.t1	Pocillopora_acuta_HIv2___TS.g19319.t1	Spis9792
OG0013610			
OG0013611			
OG0013612			
OG0013613			
OG0013614			
OG0013615			
OG0013616			
OG0013617			
OG0013618			Spis24813
OG0013619			
OG0013620	Montipora_capitata_HIv3___RNAseq.g9743.t1		
OG0013622			
OG0013623			
OG0013624			
OG0013625			
OG0013626			
OG0013627			
OG0013628			
OG0013629			
OG0013630			
OG0013631			
OG0013632			
OG0013633			
OG0013634			
OG0013635			
OG0013636			
OG0013637			
OG0013638			
OG0013639			
OG0013640			
OG0013641			
OG0013642			
OG0013643			
OG0013644			
OG0013645			
OG0013646			
OG0013647			
OG0013648			
OG0013649			
OG0013650			
OG0013651			
OG0013652			
OG0013653			
OG0013654			
OG0013655			
OG0013656			
OG0013657			
OG0013658			
OG0013659			
OG0013660			
OG0013661			
OG0013662			
OG0013663			
OG0013664			
OG0013665			
OG0013666			
OG0013667			
OG0013668			
OG0013669			
OG0013670			
OG0013671			
OG0013672			
OG0013673			
OG0013674			
OG0013675			
OG0013676			
OG0013677			
OG0013678			
OG0013679			
OG0013680		Pocillopora_acuta_HIv2___RNAseq.g4951.t1	Spis15210
OG0013686	Montipora_capitata_HIv3___RNAseq.g21557.t1		
OG0013687			
OG0013688			
OG0013689			
OG0013690			
OG0013691			
OG0013692			
OG0013693			
OG0013694			
OG0013695			
OG0013696			
OG0013697			
OG0013698			
OG0013699			
OG0013700			
OG0013701			
OG0013702			
OG0013703			
OG0013704			
OG0013705			
OG0013706			
OG0013707			
OG0013708			
OG0013709			
OG0013710			
OG0013711			
OG0013712			
OG0013713			
OG0013714			
OG0013715			
OG0013716			
OG0013717			
OG0013718			
OG0013719			
OG0013720			
OG0013721			
OG0013722			
OG0013723			
OG0013724			
OG0013725			
OG0013726			
OG0013727			
OG0013728			
OG0013729			
OG0013730			
OG0013731			
OG0013732			
OG0013733			
OG0013734			
OG0013735			
OG0013736			
OG0013737			
OG0013738			
OG0013739			
OG0013740			
OG0013741			
OG0013742			
OG0013743			
OG0013744			
OG0013745			
OG0013746			
OG0013747			
OG0013748			
OG0013749			
OG0013750			
OG0013751			
OG0013752			
OG0013753			
OG0013754			
OG0013755			
OG0013756			
OG0013757			
OG0013758			
OG0013759			
OG0013760			
OG0013761			
OG0013762			
OG0013763			
OG0013764			
OG0013765			
OG0013766			
OG0013767			
OG0013768			
OG0013769			
OG0013770			
OG0013771			
OG0013772			
OG0013773			
OG0013774			
OG0013775			
OG0013776			
OG0013777			
OG0013778			
OG0013779			
OG0013780			
OG0013781			
OG0013782			
OG0013783			
OG0013784			
OG0013785			
OG0013786			
OG0013787			
OG0013788			
OG0013789			
OG0013790			
OG0013791			
OG0013792			
OG0013799	Montipora_capitata_HIv3___RNAseq.g30962.t1		
OG0013800	Montipora_capitata_HIv3___RNAseq.g37410.t1		
OG0013801			
OG0013802			
OG0013803			
OG0013804			
OG0013805			
OG0013806			
OG0013807			
OG0013808			
OG0013809			
