gene_id,AH1,AH2,AH3,AH4,AH5,AH6,AH7,AH8,AH9
Montipora_capitata_HIv3___RNAseq.g2804.t1,199,202,159,181,164,180,69,99,189
Montipora_capitata_HIv3___TS.g4614.t1,0,13,6,3,4,4,0,6,0
Montipora_capitata_HIv3___RNAseq.g34980.t1,0,7,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25531.t1,0,0,1,6,3,6,0,0,0
Montipora_capitata_HIv3___RNAseq.g6583.t1,201,181,288,287,232,261,151,87,130
Montipora_capitata_HIv3___RNAseq.g10379.t1,0,0,0,0,0,0,0,8,0
Montipora_capitata_HIv3___TS.g19662.t1,0,0,2,0,3,1,3,6,15
Montipora_capitata_HIv3___RNAseq.g42269.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g48495.t1,3,0,0,4,6,0,6,4,10
Montipora_capitata_HIv3___RNAseq.g30788.t1,33,29,15,34,26,19,8,18,41
Montipora_capitata_HIv3___RNAseq.g13324.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18426.t1,215,234,224,123,164,176,52,71,96
Montipora_capitata_HIv3___RNAseq.g33935.t1,846,1176,921,1042,1086,1151,229,338,426
Montipora_capitata_HIv3___RNAseq.g14179.t1,0,6,0,0,0,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g44575.t1,3,0,0,1,2,0,0,0,0
Montipora_capitata_HIv3___TS.g26970.t1,1517,1811,1932,2175,1804,1977,239,270,316
Montipora_capitata_HIv3___RNAseq.g43713.t1a,0,0,0,0,3,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g43713.t1b,37,44,26,17,19,13,24,36,56
Montipora_capitata_HIv3___RNAseq.g2197.t1,0,0,0,0,5,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g45317.t1b,1072,1256,994,716,975,727,0,34,173
Montipora_capitata_HIv3___RNAseq.g45317.t1c,105,127,109,30,113,72,0,0,10
Montipora_capitata_HIv3___RNAseq.g45317.t1a,183,287,161,189,174,144,7,7,51
Montipora_capitata_HIv3___RNAseq.g44271.t1,817,1031,1179,1119,1094,1365,440,520,609
Montipora_capitata_HIv3___RNAseq.g26489.t1,962,1107,1318,1127,948,1127,374,552,619
Montipora_capitata_HIv3___RNAseq.g36129.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47081.t1,89,68,125,81,97,87,40,48,31
Montipora_capitata_HIv3___RNAseq.g10091.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g659.t1,298,266,250,279,214,249,101,117,189
Montipora_capitata_HIv3___TS.g38472.t1,3954,5240,5698,5388,4512,5355,1435,1621,1712
Montipora_capitata_HIv3___RNAseq.g49159.t1,0,0,0,0,0,0,0,2,0
Montipora_capitata_HIv3___TS.g23272.t1,141,137,114,111,106,123,4,13,17
Montipora_capitata_HIv3___RNAseq.g6242.t1,240,207,244,200,138,154,137,131,242
Montipora_capitata_HIv3___RNAseq.g22104.t1,4,1,6,1,6,3,0,5,8
Montipora_capitata_HIv3___RNAseq.g12710.t1,410,514,457,545,500,517,265,422,379
Montipora_capitata_HIv3___RNAseq.g23420.t1,724,901,913,981,882,1012,262,330,484
Montipora_capitata_HIv3___RNAseq.g5532.t1,103,106,116,185,168,133,35,63,67
Montipora_capitata_HIv3___RNAseq.g24003.t1,14,18,13,12,15,12,4,7,9
Montipora_capitata_HIv3___RNAseq.g27592.t1,525,775,865,687,608,803,305,455,596
Montipora_capitata_HIv3___RNAseq.g21627.t1,2365,2822,2805,2440,2263,2553,3246,4851,3587
Montipora_capitata_HIv3___RNAseq.g22296.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3165.t1,0,0,0,0,0,0,0,0,8
Montipora_capitata_HIv3___TS.g8377.t1,8,11,3,4,2,6,9,63,38
Montipora_capitata_HIv3___RNAseq.g12966.t1,132,185,165,99,119,174,121,357,279
Montipora_capitata_HIv3___RNAseq.g10682.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46284.t1,12,14,15,11,6,7,5,3,8
Montipora_capitata_HIv3___TS.g24685.t1,5,7,8,7,7,7,10,15,14
Montipora_capitata_HIv3___RNAseq.g32187.t1,0,0,0,0,0,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g34042.t1,17278,19950,18936,23069,20731,24668,4113,4621,4307
Montipora_capitata_HIv3___RNAseq.g16061.t1,1081,1090,950,764,704,823,70,108,462
Montipora_capitata_HIv3___RNAseq.g13205.t1,177,189,269,178,159,166,18,65,106
Montipora_capitata_HIv3___RNAseq.g49789.t1b,101,134,165,136,126,152,575,613,531
Montipora_capitata_HIv3___RNAseq.g49789.t1a,2730,2996,2814,3070,2682,3170,1286,2687,2767
Montipora_capitata_HIv3___RNAseq.g24170.t1,92,116,118,118,72,93,33,75,71
Montipora_capitata_HIv3___RNAseq.g12329.t1,979,959,1052,873,846,1044,256,432,948
Montipora_capitata_HIv3___TS.g42423.t1,43,39,38,40,54,42,17,34,64
Montipora_capitata_HIv3___RNAseq.g1106.t1,0,0,0,0,0,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g10407.t1,2,1,1,0,0,0,2,0,6
Montipora_capitata_HIv3___RNAseq.g48985.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27590.t1,42,51,70,28,28,51,7,0,19
Montipora_capitata_HIv3___TS.g33944.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g43771.t1,0,0,0,5,6,0,11,40,23
Montipora_capitata_HIv3___RNAseq.g5515.t1,29,21,18,23,25,29,8,5,0
Montipora_capitata_HIv3___RNAseq.g45695.t1,44,30,0,139,129,80,0,37,63
Montipora_capitata_HIv3___TS.g45401.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47418.t1,1414,1788,1674,1526,1376,1502,188,347,586
Montipora_capitata_HIv3___RNAseq.g37545.t1,4,0,6,0,0,0,10,4,0
Montipora_capitata_HIv3___RNAseq.g46351.t1,48,89,112,117,77,94,44,50,73
Montipora_capitata_HIv3___TS.g3619.t1,5,0,0,7,3,6,46,28,51
Montipora_capitata_HIv3___TS.g26972.t2,1905,2197,2065,2036,2018,2220,2209,2349,2540
Montipora_capitata_HIv3___RNAseq.g37830.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3990.t2,778,1047,1172,918,713,903,525,568,722
Montipora_capitata_HIv3___RNAseq.g10405.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41095.t1,17,7,14,20,23,10,14,10,16
Montipora_capitata_HIv3___RNAseq.g7477.t1,18720,20281,19828,17441,14708,16927,1582,2638,2745
Montipora_capitata_HIv3___TS.g41957.t1,0,4,11,0,9,4,0,14,0
Montipora_capitata_HIv3___RNAseq.g36091.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3609.t1,0,0,4,0,0,3,0,0,0
Montipora_capitata_HIv3___RNAseq.g18759.t1,156,194,265,246,238,265,186,206,294
Montipora_capitata_HIv3___RNAseq.g6240.t1,0,0,0,0,1,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g13981.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g19628.t1,0,0,0,0,0,0,0,0,5
Montipora_capitata_HIv3___RNAseq.g13693.t1,12,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g40797.t1b,25,53,59,0,0,0,181,133,84
Montipora_capitata_HIv3___TS.g40797.t1a,18,24,21,17,35,41,4,48,55
Montipora_capitata_HIv3___RNAseq.g37547.t1,2,4,0,0,2,2,0,6,5
Montipora_capitata_HIv3___RNAseq.g48522.t1,0,0,0,1,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9709.t1,79,81,82,48,54,75,24,41,63
Montipora_capitata_HIv3___TS.g50178.t1,3,0,0,0,0,0,0,0,9
Montipora_capitata_HIv3___RNAseq.g21006.t1,412,499,484,552,445,593,137,156,200
Montipora_capitata_HIv3___RNAseq.g27665.t1,738,806,1005,1011,888,1091,304,331,360
Montipora_capitata_HIv3___RNAseq.g40008.t1b,0,0,5,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12964.t1,1599,1722,1861,2239,1604,2088,692,1096,1427
Montipora_capitata_HIv3___RNAseq.g32185.t1,94,136,103,68,70,122,18,84,93
Montipora_capitata_HIv3___RNAseq.g40008.t1a,0,0,1,0,2,1,0,2,0
Montipora_capitata_HIv3___RNAseq.g39833.t1,674,834,920,860,840,922,309,369,659
Montipora_capitata_HIv3___TS.g41228.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g23535.t1,2,8,7,1,0,0,0,0,5
Montipora_capitata_HIv3___TS.g44304.t1,25,31,31,29,25,38,0,0,3
Montipora_capitata_HIv3___RNAseq.g2395.t1,1,0,0,0,0,0,0,0,5
Montipora_capitata_HIv3___RNAseq.g1767.t1,0,0,5,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g35940.t1,150,160,135,117,126,165,145,232,315
Montipora_capitata_HIv3___RNAseq.g10762.t1,33507,48438,56681,42584,35127,46857,60164,59656,55947
Montipora_capitata_HIv3___RNAseq.g47763.t1,1,2,0,0,2,2,0,3,0
Montipora_capitata_HIv3___RNAseq.g16550.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g2129.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g14701.t1,0,0,0,0,0,9,0,0,0
Montipora_capitata_HIv3___RNAseq.g30140.t1,0,0,0,0,0,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g48664.t1b,3542,4566,4638,5373,5039,6259,774,957,857
Montipora_capitata_HIv3___RNAseq.g45697.t1,6,4,2,2,2,2,4,4,27
Montipora_capitata_HIv3___RNAseq.g48664.t1a,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32938.t1,1,2,0,0,2,6,3,2,0
Montipora_capitata_HIv3___RNAseq.g29845.t1,0,8,9,7,5,8,21,19,18
Montipora_capitata_HIv3___TS.g17215.t1,0,0,0,0,0,0,1,0,1
Montipora_capitata_HIv3___TS.g10017.t1,927,1033,1010,867,733,819,116,193,265
Montipora_capitata_HIv3___RNAseq.g14145.t1,84,98,85,129,84,124,9,22,39
Montipora_capitata_HIv3___TS.g18317.t1,0,0,9,15,0,20,0,0,0
Montipora_capitata_HIv3___RNAseq.g43645.t1,18,19,0,4,0,9,0,4,2
Montipora_capitata_HIv3___RNAseq.g49176.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g38616.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g25505.t1,0,0,0,1,2,0,0,5,0
Montipora_capitata_HIv3___RNAseq.g33811.t1b,3,1,2,0,0,0,1,9,1
Montipora_capitata_HIv3___RNAseq.g15058.t2,2506,2802,2810,2938,2410,2921,183,338,951
Montipora_capitata_HIv3___RNAseq.g19909.t1,1731,2263,2165,2364,2068,2384,368,517,841
Montipora_capitata_HIv3___RNAseq.g30142.t1,1209,1702,1606,1698,1459,1558,684,778,797
Montipora_capitata_HIv3___TS.g3699.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g21075.t2,1317,1643,1669,1775,1596,2125,1476,1781,1803
Montipora_capitata_HIv3___RNAseq.g48384.t1,5,0,0,3,0,0,0,0,7
Montipora_capitata_HIv3___RNAseq.g48600.t1,0,4,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g38414.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g12790.t1,0,0,0,0,0,0,0,0,6
Montipora_capitata_HIv3___RNAseq.g48594.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g8822.t1,867,879,1046,1220,1060,1189,181,303,374
Montipora_capitata_HIv3___RNAseq.g5909.t1,8,34,40,26,19,28,8,0,5
Montipora_capitata_HIv3___TS.g25463.t1a,0,0,0,0,2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g34604.t1,1760,1972,2040,1747,1933,1994,286,490,943
Montipora_capitata_HIv3___RNAseq.g6603.t1,0,0,0,4,0,3,4,0,0
Montipora_capitata_HIv3___TS.g8454.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g21258.t1,12,14,6,0,3,6,11,21,36
Montipora_capitata_HIv3___RNAseq.g21215.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g18863.t1,0,0,0,0,0,0,9,0,0
Montipora_capitata_HIv3___RNAseq.g49099.t1,4,2,0,0,0,0,0,2,8
Montipora_capitata_HIv3___RNAseq.g8109.t1,4,3,4,2,2,2,8,16,13
Montipora_capitata_HIv3___TS.g29226.t1,13,23,23,21,9,14,69,129,85
Montipora_capitata_HIv3___RNAseq.g4576.t1,366,384,310,260,308,380,44,99,119
Montipora_capitata_HIv3___RNAseq.g27571.t1,184,289,243,142,210,221,9,20,39
Montipora_capitata_HIv3___RNAseq.g12850.t2,1033,1120,1229,1387,1180,1282,1697,2090,1959
Montipora_capitata_HIv3___TS.g1953.t1,0,0,7,4,5,0,0,3,10
Montipora_capitata_HIv3___RNAseq.g47043.t1,1,1,2,0,0,0,0,2,3
Montipora_capitata_HIv3___RNAseq.g43007.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g39910.t1,0,25,9,0,12,0,0,0,8
Montipora_capitata_HIv3___RNAseq.g28049.t1,26,10,18,14,20,22,6,12,7
Montipora_capitata_HIv3___RNAseq.g12792.t1,716,967,1078,808,826,884,430,536,521
Montipora_capitata_HIv3___RNAseq.g2001.t1,0,0,0,0,0,0,0,4,0
Montipora_capitata_HIv3___RNAseq.g43647.t1,37,29,39,31,18,42,6,6,72
Montipora_capitata_HIv3___RNAseq.g9428.t1,2322,2666,2578,3166,2652,3313,621,685,1640
Montipora_capitata_HIv3___TS.g22439.t3,1547,1791,2044,2026,1996,2198,341,234,352
Montipora_capitata_HIv3___RNAseq.g17298.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g27925.t1,1625,1766,1721,1573,1427,1599,196,318,530
Montipora_capitata_HIv3___RNAseq.g30699.t1,29,51,31,53,55,71,6,23,51
Montipora_capitata_HIv3___RNAseq.g30951.t1,10036,11421,12156,17402,15660,18655,4862,5378,3914
Montipora_capitata_HIv3___RNAseq.g27510.t1,2,1,7,10,3,0,4,15,5
Montipora_capitata_HIv3___RNAseq.g8510.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g41732.t1,8,20,18,14,9,15,10,24,36
Montipora_capitata_HIv3___RNAseq.g9500.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g19348.t1,0,0,0,0,2,0,0,1,0
Montipora_capitata_HIv3___RNAseq.g27573.t1,1853,2542,2382,2178,1726,2274,701,987,1021
Montipora_capitata_HIv3___RNAseq.g41804.t1,0,2,0,0,0,0,1,0,0
Montipora_capitata_HIv3___RNAseq.g13547.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g47842.t1,1237,1469,1776,1571,1364,1532,513,640,756
Montipora_capitata_HIv3___TS.g32734.t2,12,8,12,14,0,0,7,0,0
Montipora_capitata_HIv3___RNAseq.g23325.t1,6114,6820,8374,6807,5431,6753,3314,3624,3708
Montipora_capitata_HIv3___RNAseq.g14476.t1,0,0,0,0,0,0,0,0,4
Montipora_capitata_HIv3___TS.g17743.t1,0,0,0,0,0,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g17478.t1,0,3,0,0,0,0,0,0,10
Montipora_capitata_HIv3___RNAseq.g222.t1,127,249,192,253,174,312,39,59,41
Montipora_capitata_HIv3___TS.g33221.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g8456.t1,6354,8337,7171,4930,5018,4387,533,716,429
Montipora_capitata_HIv3___RNAseq.g42883.t1,0,0,0,1,3,0,0,6,8
Montipora_capitata_HIv3___RNAseq.g8803.t1,11443,14304,14410,13763,11234,14092,3368,3309,5050
Montipora_capitata_HIv3___TS.g21150.t1,332,340,508,425,326,461,137,173,176
Montipora_capitata_HIv3___TS.g40496.t1,0,0,0,6,0,0,1,3,0
Montipora_capitata_HIv3___RNAseq.g24104.t1,5,16,16,26,31,32,48,58,55
Montipora_capitata_HIv3___TS.g39574.t1,0,0,0,0,1,1,0,0,2
Montipora_capitata_HIv3___RNAseq.g18524.t1a,215,245,214,199,197,211,0,10,30
Montipora_capitata_HIv3___RNAseq.g26233.t1,2,6,5,9,2,2,10,29,13
Montipora_capitata_HIv3___TS.g5280.t1a,2131,2645,2284,2735,2463,2663,120,130,332
Montipora_capitata_HIv3___TS.g24174.t1c,9607,11632,12299,11023,8933,11301,6308,6627,8859
Montipora_capitata_HIv3___TS.g24174.t1b,1273,1407,1380,1276,1033,1250,352,379,567
Montipora_capitata_HIv3___TS.g24174.t1a,1104,1649,1649,1453,1260,1664,526,680,683
Montipora_capitata_HIv3___RNAseq.g38945.t1,1592,1782,1961,2014,1740,2118,355,556,1017
Montipora_capitata_HIv3___TS.g9405.t1,1711,1988,1858,1861,1720,2054,184,300,746
Montipora_capitata_HIv3___RNAseq.g18141.t1,0,0,0,0,0,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g42568.t1,1,0,2,3,0,0,1,1,1
Montipora_capitata_HIv3___TS.g39464.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g31532.t1,14219,16164,16112,15844,10974,14882,3387,4665,7261
Montipora_capitata_HIv3___RNAseq.g19655.t1,7446,8296,7937,8679,7580,9041,3167,4427,5519
Montipora_capitata_HIv3___RNAseq.g30163.t1,143,199,223,262,225,216,93,174,177
Montipora_capitata_HIv3___TS.g11788.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g11555.t1,0,0,0,0,0,0,4,5,8
Montipora_capitata_HIv3___RNAseq.g39912.t1,14,5,23,41,43,45,7,68,30
Montipora_capitata_HIv3___RNAseq.g6899.t1,2,3,3,0,1,1,2,2,2
Montipora_capitata_HIv3___RNAseq.g19954.t1,0,0,0,8,10,0,0,34,36
Montipora_capitata_HIv3___RNAseq.g6927.t1,11466,13961,13596,12021,11462,14899,19788,24825,41874
Montipora_capitata_HIv3___RNAseq.g17515.t1,0,0,4,0,0,2,7,0,7
Montipora_capitata_HIv3___TS.g14498.t1,47,30,66,84,32,34,16,52,30
Montipora_capitata_HIv3___RNAseq.g34212.t3,818,1093,1181,1102,984,953,958,1410,1445
Montipora_capitata_HIv3___RNAseq.g43824.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g32899.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g31078.t1,0,1,4,0,0,0,0,4,5
Montipora_capitata_HIv3___RNAseq.g47840.t1,9,4,18,2,11,12,0,0,0
Montipora_capitata_HIv3___RNAseq.g14474.t1,0,3,0,4,22,0,0,16,12
Montipora_capitata_HIv3___TS.g27842.t1,0,0,0,0,0,0,0,0,3
Montipora_capitata_HIv3___RNAseq.g13207.t1,43,37,82,20,28,23,27,56,31
Montipora_capitata_HIv3___TS.g31283.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4954.t1,168,267,403,436,282,496,1882,2033,2960
Montipora_capitata_HIv3___RNAseq.g44668.t1,0,0,0,4,0,7,0,3,0
Montipora_capitata_HIv3___RNAseq.g33141.t1,3,7,13,8,8,10,7,12,17
Montipora_capitata_HIv3___TS.g2501.t2,51,64,84,98,75,93,0,29,37
Montipora_capitata_HIv3___RNAseq.g38648.t1,0,0,0,0,2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5206.t1,4,9,3,6,3,1,415,602,417
Montipora_capitata_HIv3___RNAseq.g32309.t1,0,0,1,0,0,0,0,1,3
Montipora_capitata_HIv3___RNAseq.g8801.t1,748,770,903,799,678,804,309,347,333
Montipora_capitata_HIv3___RNAseq.g8574.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g26904.t1,366,435,501,459,338,527,72,117,193
Montipora_capitata_HIv3___RNAseq.g6119.t1,0,5,0,0,3,0,5,0,9
Montipora_capitata_HIv3___RNAseq.g31485.t1,0,4,3,0,0,8,0,2,28
Montipora_capitata_HIv3___RNAseq.g15130.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g26095.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g21526.t1,0,0,0,0,0,0,4,0,0
Montipora_capitata_HIv3___TS.g21426.t1,0,0,2,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33678.t1,1166,1303,1570,1376,1072,1321,465,643,740
Montipora_capitata_HIv3___RNAseq.g19657.t1,112,134,100,100,99,118,3,16,43
Montipora_capitata_HIv3___RNAseq.g15116.t1,62,78,100,64,81,72,0,4,8
Montipora_capitata_HIv3___RNAseq.g1620.t1,8,22,11,9,7,8,17,10,17
Montipora_capitata_HIv3___RNAseq.g26151.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g9407.t1,471,464,516,440,400,445,105,170,408
Montipora_capitata_HIv3___RNAseq.g24798.t1,563,669,814,711,673,786,581,786,769
Montipora_capitata_HIv3___RNAseq.g2504.t1,0,0,4,0,0,4,0,0,0
Montipora_capitata_HIv3___TS.g21443.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g3293.t1,0,3,0,0,0,5,0,0,11
Montipora_capitata_HIv3___RNAseq.g49705.t1,0,0,5,6,0,5,0,0,10
Montipora_capitata_HIv3___TS.g26667.t4,67,81,64,30,53,100,217,280,464
Montipora_capitata_HIv3___RNAseq.g5767.t1b,18,6,11,30,18,20,60,65,95
Montipora_capitata_HIv3___RNAseq.g5767.t1a,136,135,169,127,117,167,89,115,201
Montipora_capitata_HIv3___TS.g19514.t1,0,0,0,0,6,5,0,6,4
Montipora_capitata_HIv3___RNAseq.g43826.t1,11,4,3,7,0,4,5,8,13
Montipora_capitata_HIv3___TS.g27840.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g6925.t1,812,1091,1347,1337,1289,1276,322,375,801
Montipora_capitata_HIv3___RNAseq.g1314.t1,24,35,39,12,14,30,25,13,26
Montipora_capitata_HIv3___RNAseq.g39832.t1,1398,1718,1886,1708,1596,1956,351,417,896
Montipora_capitata_HIv3___TS.g862.t1,8,0,0,18,0,0,10,11,13
Montipora_capitata_HIv3___RNAseq.g41408.t2,4,6,11,7,0,10,0,12,7
Montipora_capitata_HIv3___TS.g10247.t1,80,117,56,85,66,76,0,1,4
Montipora_capitata_HIv3___RNAseq.g9068.t1,0,1,0,0,0,0,0,0,1
Montipora_capitata_HIv3___RNAseq.g24221.t1,15,18,10,11,3,25,3,5,9
Montipora_capitata_HIv3___RNAseq.g26153.t1,12,11,4,7,11,3,0,3,5
Montipora_capitata_HIv3___RNAseq.g7892.t1,0,0,0,0,0,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g40009.t1,0,0,0,1,0,0,0,2,0
Montipora_capitata_HIv3___TS.g25169.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g4956.t1,7338,8128,8432,8867,6736,8241,692,1038,1798
Montipora_capitata_HIv3___RNAseq.g15569.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g9587.t1,1816,2024,1863,1877,1749,1989,293,342,934
Montipora_capitata_HIv3___RNAseq.g22370.t1,0,0,0,0,0,0,0,4,0
Montipora_capitata_HIv3___RNAseq.g36756.t1,79,73,59,72,39,30,0,0,11
Montipora_capitata_HIv3___TS.g42214.t2,1303,1680,1582,1830,1639,1830,147,213,338
Montipora_capitata_HIv3___RNAseq.g37309.t1,4,1,4,2,6,5,0,1,0
Montipora_capitata_HIv3___RNAseq.g14717.t1,0,0,0,0,0,2,0,4,0
Montipora_capitata_HIv3___RNAseq.g26249.t1,0,0,0,3,0,0,0,0,0
Montipora_capitata_HIv3___TS.g6212.t1,0,0,0,0,0,0,0,0,2
Montipora_capitata_HIv3___RNAseq.g21984.t1,11,30,16,19,19,9,6,26,25
Montipora_capitata_HIv3___RNAseq.g39830.t1,1437,1616,1801,1516,1314,1321,351,371,621
Montipora_capitata_HIv3___RNAseq.g12407.t1b,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g26284.t1,0,4,4,18,0,0,0,0,7
Montipora_capitata_HIv3___RNAseq.g45377.t1,10,12,0,16,0,14,22,34,37
Montipora_capitata_HIv3___TS.g19516.t1,1,0,1,0,2,0,0,0,2
Montipora_capitata_HIv3___TS.g50790.t1,25,46,23,28,24,33,3,7,16
Montipora_capitata_HIv3___TS.g5346.t1,0,0,2,1,0,1,3,3,3
Montipora_capitata_HIv3___TS.g18758.t2a,1,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___TS.g3927.t1,0,0,0,0,3,0,0,0,0
Montipora_capitata_HIv3___TS.g18758.t2b,2190,2319,2191,2586,2163,2448,657,935,1847
Montipora_capitata_HIv3___RNAseq.g41390.t1,25,64,30,26,28,37,32,33,76
Montipora_capitata_HIv3___TS.g14124.t1,7,6,8,11,11,4,18,17,17
Montipora_capitata_HIv3___RNAseq.g31076.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g46798.t1,0,0,31,0,0,24,12,38,34
Montipora_capitata_HIv3___TS.g30826.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g24480.t1,665,820,786,630,694,826,1181,1672,1601
Montipora_capitata_HIv3___RNAseq.g24470.t1,64,70,66,56,57,87,39,59,43
Montipora_capitata_HIv3___TS.g15753.t2,15,21,29,73,42,25,28,31,15
Montipora_capitata_HIv3___RNAseq.g10063.t1,0,2,0,0,0,0,0,3,7
Montipora_capitata_HIv3___RNAseq.14659_t,1685,2159,2165,3146,2372,2747,83,164,228
Montipora_capitata_HIv3___TS.g40828.t1,16278,16000,15496,12310,11807,14462,18924,23415,32102
Montipora_capitata_HIv3___RNAseq.g42237.t1,161,149,189,203,182,178,30,66,84
Montipora_capitata_HIv3___RNAseq.g28308.t1,0,0,1,0,2,0,0,2,0
Montipora_capitata_HIv3___TS.g19256.t1,336,420,400,479,307,398,285,263,386
Montipora_capitata_HIv3___RNAseq.957_t,4,0,0,0,0,0,0,0,4
Montipora_capitata_HIv3___RNAseq.g36924.t1,51,103,99,132,131,109,3,8,34
Montipora_capitata_HIv3___RNAseq.g10477.t1,2,9,5,3,2,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g5281.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g33975.t1,111,96,113,80,121,48,128,161,167
Montipora_capitata_HIv3___RNAseq.g23616.t1,0,0,0,0,0,0,0,0,0
Montipora_capitata_HIv3___RNAseq.g31973.t1,0,0,3,0,0,0,11,9,6
Montipora_capitata_HIv3___RNAseq.g2970.t1c,0,12,12,4,0,25,29,37,54
Montipora_capitata_HIv3___TS.g48928.t1,362,520,372,409,408,355,536,595,650
Montipora_capitata_HIv3___RNAseq.g3854.t1,1,3,4,0,0,0,1,1,1
Montipora_capitata_HIv3___TS.g5056.t1,0,0,1,2,2,0,0,1,6
Montipora_capitata_HIv3___RNAseq.g1524.t1,5,18,16,4,8,21,7,13,9
